datetime,o,h,l,c,v,address,type
2024-11-10 12:00:00,8.584023861191654e-06,2.2145975956033076e-05,8.001755161763378e-06,8.584023861191654e-06,1513810264.001438,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 13:00:00,8.584023861191654e-06,8.803610325456263e-06,8.584023861191654e-06,8.803610325456263e-06,17560681.210772,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 14:00:00,8.803610325456263e-06,8.803610325456263e-06,8.692995611832875e-06,8.692995611832875e-06,8116058.155529,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 15:00:00,8.692995611832875e-06,1.0502353495850457e-05,8.56421140176639e-06,1.0502353495850457e-05,105954539.42063501,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 16:00:00,1.0502353495850457e-05,1.6634802881639838e-05,1.0502353495850457e-05,1.275328459022317e-05,306367918.07300603,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 17:00:00,1.275328459022317e-05,1.275328459022317e-05,1.275328459022317e-05,1.275328459022317e-05,0.0,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 18:00:00,1.275328459022317e-05,1.4224605916497814e-05,1.2699694085354641e-05,1.2699694085354641e-05,102236323.579071,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 19:00:00,1.2699694085354641e-05,1.2699694085354641e-05,1.2699694085354641e-05,1.2699694085354641e-05,0.0,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 20:00:00,1.2699694085354641e-05,1.2699694085354641e-05,1.2259925477243012e-05,1.2259925477243012e-05,2471914.26799,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 21:00:00,1.2259925477243012e-05,1.2259925477243012e-05,1.2259925477243012e-05,1.2259925477243012e-05,0.0,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
2024-11-10 22:00:00,1.2259925477243012e-05,1.2259925477243012e-05,1.2259925477243012e-05,1.2259925477243012e-05,0.0,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,1H
