datetime,o,h,l,c,v,address,type
2024-11-11 17:00:00,0.0005899663042039318,0.0005929606163075887,6.57092116625714e-06,0.0005259297101927521,1284568186.652262,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-11 18:00:00,0.0005259297101927521,0.0011929020552980613,0.00045953094896882137,0.0009010764950373492,374774559.2047907,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-11 19:00:00,0.0009010764950373492,0.001947516786634064,0.0008006843454068026,0.001648212914762853,483666606.1226461,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-11 20:00:00,0.001648212914762853,0.001851048784460572,0.0007547935041870691,0.0008827804963682653,364295537.8230337,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-11 21:00:00,0.0008827804963682653,0.001121301421191581,0.000713819975803409,0.0010147104015631567,265443020.3081557,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-11 22:00:00,0.0010147104015631567,0.001974304881961556,0.0010108624648913467,0.0013948870320590414,320476194.44758147,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-11 23:00:00,0.0013948870320590414,0.0016167118714397275,0.0010574860592863923,0.0014381635607129517,114788022.67479983,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-12 00:00:00,0.0014381635607129517,0.0015101519382202735,0.0007346961064450603,0.0008816324396583323,213940621.95157877,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-12 01:00:00,0.0008816324396583323,0.001106879690097509,0.0007186001427153128,0.000797970802824885,130155804.90713798,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-12 02:00:00,0.000797970802824885,0.0009460943476452371,0.0004974145246896358,0.0005797748368874532,121806777.83907604,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-12 03:00:00,0.0005797748368874532,0.0007340359953948582,0.0003961237743404823,0.0005341176389082336,179971453.85626584,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
2024-11-12 04:00:00,0.0005341176389082336,0.0007801208316610337,0.0005240172785625333,0.0006581474823813776,44904947.266393,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1H
