Address,0,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,0,liquidityAddedAt,0_market,Address_market,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap,RugCheck_Score,Risk_Status
Aduw5v9yioVdUdnmoFssd9Xd7R3sVcfssXKH9m9Vpump,,Aduw5v9yioVdUdnmoFssd9Xd7R3sVcfssXKH9m9Vpump,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.002651418803078913,0.002651418803078913,0.002651418803078913,0.002651418803078913,0.002651418803078913,0.002651418803078913,0.002651418803078913,0.002651418803078913,523,2024-11-30T11:39:01,1732966741,1,0.0019345194970807977,-37.26866675562335,-37.26866675562335,-37.26866675562335,-37.26866675562335,-37.26866675562335,-37.26866675562335,-37.26866675562335,-37.26866675562335,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 11:30:35,,Aduw5v9yioVdUdnmoFssd9Xd7R3sVcfssXKH9m9Vpump,0.0019345194970807977,183143.1795621802,999999972.665768,1934519.444202193,999999972.665768,1934519.444202193,11145.0,LOW RISK
5rrTgjBCd26eYK8yNXHXqxXWSQBvA1AWL5jFmM3aF71u,,5rrTgjBCd26eYK8yNXHXqxXWSQBvA1AWL5jFmM3aF71u,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,8.369546492448017e-05,8.369546492448017e-05,8.369546492448017e-05,8.369546492448017e-05,8.369546492448017e-05,8.369546492448017e-05,8.369546492448017e-05,8.369546492448017e-05,25,2024-11-30T11:35:50,1732966550,1,0.001164165116262114,1290.953640454187,1290.953640454187,1290.953640454187,1290.953640454187,1290.953640454187,1290.953640454187,1290.953640454187,1290.953640454187,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 11:25:53,,5rrTgjBCd26eYK8yNXHXqxXWSQBvA1AWL5jFmM3aF71u,0.001164165116262114,23787.917303372928,999977850.806745,1164139.3309439733,999977850.806745,1164139.3309439733,82395.0,LOW RISK
H4beVZmNTqfraXsaFYyLUgUYmHG2skyS1htRkMLgUVdB,,H4beVZmNTqfraXsaFYyLUgUYmHG2skyS1htRkMLgUVdB,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.5752559832774564e-05,5.5752559832774564e-05,5.5752559832774564e-05,5.5752559832774564e-05,5.5752559832774564e-05,5.5752559832774564e-05,5.5752559832774564e-05,5.5752559832774564e-05,25,2024-11-30T11:33:51,1732966431,1,0.0011589681082287005,1978.7711124026134,1978.7711124026134,1978.7711124026134,1978.7711124026134,1978.7711124026134,1978.7711124026134,1978.7711124026134,1978.7711124026134,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 11:23:35,,H4beVZmNTqfraXsaFYyLUgUYmHG2skyS1htRkMLgUVdB,0.0011589681082287005,23735.04782709264,999917547.622258,1158872.5485524498,999917547.622258,1158872.5485524498,82395.0,LOW RISK
9Zg9d1xy7wJDtpvPVyLFSCVKNpvt6JRbe2UPzwBWAXBx,,9Zg9d1xy7wJDtpvPVyLFSCVKNpvt6JRbe2UPzwBWAXBx,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.067574954148045e-05,7.067574954148045e-05,7.067574954148045e-05,7.067574954148045e-05,7.067574954148045e-05,7.067574954148045e-05,7.067574954148045e-05,7.067574954148045e-05,25,2024-11-30T11:29:56,1732966196,1,0.0011572600128069198,1537.4216337496498,1537.4216337496498,1537.4216337496498,1537.4216337496498,1537.4216337496498,1537.4216337496498,1537.4216337496498,1537.4216337496498,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 11:20:05,,9Zg9d1xy7wJDtpvPVyLFSCVKNpvt6JRbe2UPzwBWAXBx,0.0011572600128069198,23717.54310081822,1000000000.0,1157260.0128069199,1000000000.0,1157260.0128069199,82395.0,LOW RISK
8Mzbc2GfivBdaw8G7YYA1y6su9Esmnq2FbzmSmrqLNa9,,8Mzbc2GfivBdaw8G7YYA1y6su9Esmnq2FbzmSmrqLNa9,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.068679848012523e-05,7.068679848012523e-05,7.068679848012523e-05,7.068679848012523e-05,7.068679848012523e-05,7.068679848012523e-05,7.068679848012523e-05,7.068679848012523e-05,25,2024-11-30T11:28:11,1732966091,1,0.0011742673690124895,1561.2258501743493,1561.2258501743493,1561.2258501743493,1561.2258501743493,1561.2258501743493,1561.2258501743493,1561.2258501743493,1561.2258501743493,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 11:18:12,,8Mzbc2GfivBdaw8G7YYA1y6su9Esmnq2FbzmSmrqLNa9,0.0011742673690124895,23891.232526133586,999711838.585156,1173928.9904660296,999711838.585156,1173928.9904660296,82398.0,LOW RISK
3kfVkVhLTkMQoW2xZ8kHAptMLtFtxZLkpqq84pYpEfz2,,3kfVkVhLTkMQoW2xZ8kHAptMLtFtxZLkpqq84pYpEfz2,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.02984344166507e-05,7.02984344166507e-05,7.02984344166507e-05,7.02984344166507e-05,0.0006867702046899631,7.02984344166507e-05,7.02984344166507e-05,7.02984344166507e-05,25,2024-11-30T11:10:08,1732965008,1,0.0011549240555625373,1542.8873063053377,1542.8873063053377,1542.8873063053377,1542.8873063053377,68.16746674150177,1542.8873063053377,1542.8873063053377,1542.8873063053377,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:59:57,,3kfVkVhLTkMQoW2xZ8kHAptMLtFtxZLkpqq84pYpEfz2,0.0011549240555625373,23693.97390759481,1000000000.0,1154924.0555625374,1000000000.0,1154924.0555625374,84395.0,LOW RISK
Auq2uWfh9Sf4D7yh9vaZfA1vs1q3ESFTm7n5h4nHnN4D,,Auq2uWfh9Sf4D7yh9vaZfA1vs1q3ESFTm7n5h4nHnN4D,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,8.313691914591079e-05,8.313691914591079e-05,8.313691914591079e-05,8.313691914591079e-05,0.0006865380051111482,8.313691914591079e-05,8.313691914591079e-05,8.313691914591079e-05,25,2024-11-30T11:09:48,1732964988,1,0.0011555969711740054,1289.9925364636815,1289.9925364636815,1289.9925364636815,1289.9925364636815,68.32235980685705,1289.9925364636815,1289.9925364636815,1289.9925364636815,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:59:54,,Auq2uWfh9Sf4D7yh9vaZfA1vs1q3ESFTm7n5h4nHnN4D,0.0011555969711740054,23700.762799263328,1000000000.0,1155596.9711740054,1000000000.0,1155596.9711740054,82395.0,LOW RISK
BoNASdQ6ZMk1WasJRpHvW34vPn4JkhumPgMsmya3nUmj,,BoNASdQ6ZMk1WasJRpHvW34vPn4JkhumPgMsmya3nUmj,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.546396594820659e-05,5.546396594820659e-05,5.546396594820659e-05,5.546396594820659e-05,0.0010560968611572103,5.546396594820659e-05,5.546396594820659e-05,5.546396594820659e-05,25,2024-11-30T11:35:33,1732966533,1,0.0012121464262267586,2085.4665556348536,2085.4665556348536,2085.4665556348536,2085.4665556348536,14.776065606194322,2085.4665556348536,2085.4665556348536,2085.4665556348536,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:56:36,,BoNASdQ6ZMk1WasJRpHvW34vPn4JkhumPgMsmya3nUmj,0.0012121464262267586,24270.864709429836,999919290.110733,1212048.5940229225,999919290.110733,1212048.5940229225,82395.0,LOW RISK
Gm3jUGJ4FtDzNpRJAsuPZxiyS5pZeWCnNq19Cjh4Hpi2,,Gm3jUGJ4FtDzNpRJAsuPZxiyS5pZeWCnNq19Cjh4Hpi2,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.036253367752662e-05,7.036253367752662e-05,7.036253367752662e-05,7.036253367752662e-05,0.0011572877794795008,7.036253367752662e-05,7.036253367752662e-05,7.036253367752662e-05,25,2024-11-30T11:05:51,1732964751,1,0.0011572877794795008,1544.7500096903582,1544.7500096903582,1544.7500096903582,1544.7500096903582,0,1544.7500096903582,1544.7500096903582,1544.7500096903582,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:54:45,,Gm3jUGJ4FtDzNpRJAsuPZxiyS5pZeWCnNq19Cjh4Hpi2,0.0011572877794795008,23718.462840721026,999909298.233631,1157182.8114337048,999909298.233631,1157182.8114337048,82395.0,LOW RISK
8raLYD1uXdPB1RToiQ1a1MqNLUCo7Di4ey9LenKfoJmm,,8raLYD1uXdPB1RToiQ1a1MqNLUCo7Di4ey9LenKfoJmm,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,7.037968021424542e-05,7.037968021424542e-05,7.037968021424542e-05,7.037968021424542e-05,0.0011536478192327893,7.037968021424542e-05,7.037968021424542e-05,7.037968021424542e-05,25,2024-11-30T11:03:10,1732964590,1,0.0011536478192327893,1539.1774099014474,1539.1774099014474,1539.1774099014474,1539.1774099014474,0,1539.1774099014474,1539.1774099014474,1539.1774099014474,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,,,0,,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-11-30 10:52:59,,8raLYD1uXdPB1RToiQ1a1MqNLUCo7Di4ey9LenKfoJmm,0.0011536478192327893,23681.09344075523,1000000000.0,1153647.8192327893,1000000000.0,1153647.8192327893,82395.0,LOW RISK
